2022-06-23	2022-08-15	-0.205712	-0.205711	-0.20571148830199923663745213385839675296883398692837027864263797013971666439172098768405430347619309683673408264028156712130479145(-783329374342901688633410777176266225689333354033519101522129067356216509277977897581202984978630279031822173751013612198299910667740825756068142288112805188031908241463372669015011857509977899723487542721182340097447940483385181487955387421640285593096882317276632995461146639006608464543580260321555844774816908968053724096957155913988856776553258653223058347/3807902907167332907918791006595237648793600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-08-25	-0.206365	-0.206364	-0.20636447390414225266006893024803216728914320218158094358129079747102176589179549966305575173507182756244914126012325546994698601(-365993178155977078966280245799597372553840350175805495147271380567477054729475837029466312818456150198981684998810442829736976372458350225867550885516918366460247784223283910509805884365338104561266856420590900754199425965634504703750451707740343804773452253004192717369438672019315220236474707418230851292492841966553069529520813294316169653913138887917012848746577793523262951243424134914553837530737564456012179344196772612446265818559339/1773528026563251775772544034510732825077100931186688000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-09-05	-0.206663	-0.206662	-0.20666249612104553181562862217834025180248040006926943211586373748985753518122793442682353305832706690184873736245838029514822306(-312381025759999206507190439105978620142332892155185753714846447589422789017702143508843083004531666823683258700515146922125907831979775066969219623449052623306745237838324411868611373373324753307368358714114291020537359909020631708549349196334594280527477862860329397184141675723806891740645249511300296231200571366422005983893840238591506460262710951902767798960783996767253155640658066107760544451897692269538997702555413347656829981287909091382551134393720763991125307983382192331979257789997956885798275093/1511551595588164384467993063490900442260304892789040808460288000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-09-07	-0.206756	-0.206755	-0.20675547136793689542295266635131282924659468170997993199028440726872097860149353800840011459596033874586052304792964858090497826(-69329107734378495136502424161605709669176228147484204250821775574380936279861026922301263978650054398433471131117122893604586354681816924622872051664864210105452967849009678930930523575499003002245097890176764795008266041425229077638131229948680487010367097854050926390542406976194727068252057748219613429906112249088990976308736451736129694710047053025595948747699800313299495754570329935862033025034265540306731246415172055427580056304896255363326273539242491395537330040240584701393855864161141994997157074249657116627803188309/335319337745612250478737488246846238650610339459795863671406592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-10-14	-0.090882	-0.090881	-0.09088146545697007041970101949196565148703515347562967412570019789594197056666031285791534087007159593302945018476928914671301178(-15651512408879912176210673043474002521586569951625737872474566374561516526337783887191385019202385735749366351520869353432810124931106546244248248841879919488497374293138047307206392965163405093826558247151588073604560224077785747875638920911326479936666037361718039435944814127589246209095515071545542350399472918621775426039707842249318093849393164492589862848744248945277120977371756065745686461800378591927915590202215927514668902068812417261371727939832623823554020233701751789836573138821681008318422664855901889166710916502517469324275360502387881100921239663944077524615870842751599364039897455900970040779308122372102366633369840789634620748179984778592645522217651430536571953073829813913250398157811147977978422420959153085902615394996987112707457898480674466890733034027572391/172218970393809091300886573240573853063642519800417931049931645995584211275141768806400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-10-16	-0.081700	-0.081699	-0.08169946990009701351369265896007460387421558261044385726174495863394962270012352889115605481140835890986640647972198326545845019(-10739421488563214770224162835710253266603831983296398150973917803869737890176240921559578129862684111672972909847477670751619079200375779651139118101759092142866352676521033576212590102733200202120512923775279415683357022331941335929698241197717101586984534266491147994483015202370896950119827396657215107944601916164490102412717047044750826214760527764719958646089702282940876846341661830589514535520558561442745843489968659403553211274998300501834046363642347798573708858862911187189785306969130670801745535347612096839748137349654028353945200701033182825720945230181016212722169059382841928915537806737681678555713968435142027563840340690615630335021158178727195763886716811858539049536641506392657856300861601829166531648640607427318727434192390994644825615621042472614813124004360173536246847/131450320322708266590278468513269865723355463122000411973952251921408302853813960704000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-10-28	-0.032163	-0.032162	-0.03216247870257349059380430139797087720518494033022286379499754657860567545973948561548428362629980420532770902918725021283895284(-365876525623936621472049125909115929693187522956339740941860089014890430883084811408478893804676408397968810477864575420051779807131168571986552424484820327134566949345882553344593497085837035264313847904297562225972854453979443746533426684486284685411570143215367150872480150166532287513237133442101893247629040967156076085719859792806114141831850062665693263492575071517845301867142728924615997196926240370753285884902482914413256382552383884145765745817685124944260942911719577761243100676584791614908233026705882850073970696893729456635215425531080541765488665619616056161440529785859650960877326461101955816366183734686097088386448363543712387511084348138787954059199217347024986434395536340235105524162221022652184795139545786372145208221821199170951298752606738126890001015210713022246859043575266615033822066623366735974780323416679415147201894884585194958246450395756479303082011/11375880851952523768117127223682608797450156373760657630145325986949759874888252818609755337523200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-11-11	0.016344	0.016345	0.0163445065588399266825377454411505732224048396596911751635657586521800747224866036238087828999333387024823659056140555403842624(124820162605104029737136368504408807756304484005392241954546533850207360796044875940867116152822179178979507965701886593987160001469161746846848315767641555128246846981407849820404479789771930522004264612389651037717037197855584593638733008997104658086551199188449480318795858353032922212548321069935199687437289358140310147015643696149018466095514711558806681672827292721881837044029340160910434917196163669910371521677596978156656586354929843474305407992185598747908163768601187641645473932741984566436665425862790561459261802496317336631400386169697922317093787112044529304432100967546040116064478972005879145378124661565628872503805454664692462252452468588348300565933593750895687361491099476961564085461564315483276623782787843682740884360714790355381884246087455310056749736120975198612322844462495905636850666746966233121397491738018435553736876339455797717211810058929336564704611820392329965058186920540770440365756781565920248337464718373149541973488299447901871624057652053/7636826609341414618803829123491601797456181135416539572106735143724659969223234772600003886562364358656000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-12-17	0.108358	0.108359	0.10835850616094904539653576372345089247176359401842381965736417615792388699566944552179152870057654394209721474382824869148244926(65830372717517595084827381637665766965078413200122915969788034251314721765829947449219793698193322728109348097872624015011885890458027010109873907178775035202728929372329732506196398468601483551192557121684699394243622467719552091857849486211995033461726898944165205453234392626179144651592670699834412902446649180657960721054737655530435531021785837933001566141825105814595992817298628394560665464667519814265986071826612689074287373138770585503471118628226688237820809502536475837577194460644226461358505788372581028029260444849575745874168197824690823918166457818223877172232015218806997767408099789658682205877419416759449591481582766362682599513024144083587838380212935617219527208023024083563519436947877132015210320056865606906137375830847593557762178427393635371151144941841718437591606592499088237249158213284063389015585418054666314853004050993117074100116177388834648741701053231012714238080002930312243903029002913623261287015777623076617716928800203933962098375421432560034704424031202029681165778564763342694541973871463531155668951299100712388543932391743293654408248071259899551682867525377411974911967049084345680225656068054757327506780766950086355966750310259042424710247779896336819516138106333998616563525732810351321718033/607523811926100360775156859900324396578383504521855120826823989004486259900560648475507605368358776009802974203260374814770772939112448000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-23	2022-12-19	0.117639	0.117640	0.11763952324878380196321210410629407891844012176596679037529180216943745275901630746455734013554929232344569180543249441019650541(24092122930153245219683257252178632762316661323462549652742376073990993905043477741074959111931262601258992636035851287601368029188621906731993903927118672569038755562265095702172083604987333607136507782234087351990164831090115596495720334307372057082256558809616397335274747018116134822999403259768793038217595681066464284949250435936316136653141789893583372806015708342005540389312849664988393498852983376425916240389403621068524449954572077350119572810511742837011569920258328441380963198928936117628042560751273463128478942451707789752620804284937175726901362072612695486432680072747109593888451210160113821664137284156845420841157806581983167031040410420126226773409527973222891034311415201497020962290387216022870549869340568374948926121961950054769043869090921292590798523840713705724286040939322123347773413380293154257792588527540644155563082332763487930389898515262003181381692987294431909759632305401972399252876666287515345865846185740861696655175942580001409962383228697723337878457330777329331781081837604237764457769079444689284307150967207583147950450373191269460298099844368531227365624681939195105375766343197342878375464147538760765324648032726340476827265070661164687235216578587297081220728020964473443021895907563321718033/204796162589024415402548169344930446304200842390606528489644998176653560305462064175359437591216988523078592057219599043020656037855232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-24	2022-09-25	-0.195393	-0.195392	-0.19539245594236597831008309805443524344016659276741800925903661323161366360863944014974350345598714783870464371918102168054774631(-508906821131109634101541443253516251357075403006190971096958334264859381670961221473299207409771782859017124687290542821930999530157583612684560244414691153079261609330288430692891448272146344341793274611900189328757402661032550621802250056012251000248850302526579026902874294733068324917433731948615988041475493870977087403071441146923884418483892979569265836774966440138215296569469424258326686586084507282566221737885084407133158761115203460951038468434978774395230930831787184284718220399748798961741002934132668225288795946087265179750368712837541519247959262208094088982652575135282530367543438525013175909353624614412458166256458464051487787/2604536693480220947659130437487113224878016335476028937478810565516256608256000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-24	2022-10-05	-0.136373	-0.136372	-0.13637247182887282483214416310465269147858898969323995598424443442346770838937946606362187231062646267493145305360136044321541927(-12588136604375532626753556233643288480836714974898711750412520229050027975761942681256291549549911388266679625874379425791215849521788383980572646902960821165336144363109519080972310876229654740267419653688229623055756674268784100489983088939675133043722382714601874378026029288473194898441507184423403987125231546162204337059309141896798898923460119991127738583447028837446888701518546995159342499654128521863174530037003828021397862799473746490042344214297595143973528215833005550597422656014439933052751782108968923758225077917656744491281335311834511261190859858174829934753404192335753472537385405982445178266778853611216439467639590252307319778590672840388057766038748484915158970601147444214065069007211/92307020878610841327790257225349733217182170341171950300324297031629911621632000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-24	2022-10-12	-0.099574	-0.099573	-0.09957348292006537039559876779447651595757896827660168431583844393419776338254687100623157813811644900593068448370740805488577402(-309132857714210301105788038616605749037724925507624962071676824789227851536696638997867167612011501531976107621705577440132966825236437366537371119840679403756975992205494492933594725700641041165335153124167377887267226684741976819288275957697644520808318157290538781939887307160054915878845294259849094806754333305940872874108737820738695973228145777401930712857720504569331277375719491629816690103903492694479116148971447449534612682676862788061567459180641560857831485799274449844088829347794438006999810123867888582258745274112572431958984308668281110515223102275104676043319938132982375199607768545142137796970343972877424437436629547620190624330710611819896452609014114456248443281866584173846833510463940015593340347093352141229859459463065116845708609/3104570098872336945771472149535090763192506912167481549572677984187850416300490752000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-25	2022-08-08	-0.205475	-0.205474	-0.20547448802655078438447775227729057527108625198179585756071522218287279991191948192201530960458668141057397203320112281752994608(-644554027994302467913547688416222706792705687667165499330038673604502778848967337415121564334708627694651214703040887435893939980242648908972563935558775883454636503544258560580387648895678100454079476389864460029700191203022308925430619951488330754189596623328610431981910119550083763702014447462859/3136905385115329594586182522503168000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-25	2022-08-10	-0.205588	-0.205587	-0.2055874507575095942412157010057644829687039221223982697073520683683135339971742802779750156852860323484368601223251545147667053(-218448057188334190895095266383510392391779806167726906388104998115238183588490331024393543420228062474616927932494907481476174855370822880319090625689264969317895285847120142990623444187115113670851388154523943388231246474256301396316960973697428538640725776810248857277358266232595806062411853162394972294392256246308793/1062555405903610733584374188986073088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-25	2022-10-10	-0.108789	-0.108788	-0.10878848685873997325619378627222864567570853416888174518939265261141618589920684087720552843524323574326809293097195609226414423(-3041947704052483227274820965570002864770161052224390953622125129470793360536443614755256204890863780150364685843922936974198396534735477874278600635514342466683176088886117363346910961131973057227594663933694941452796782673189386379827535222278400545779180209514715200993962505006014992468061884957055665879218937941700163446527561153039732537104583989044607068432485055910607883477432597252377869316904478231033454669869312178895216041417543592242781012289196370732994445740252972729112873793435338698681691368503911404580333082792796846677686150369638003216400924294658013904634621271954168793071133198306436845671930322182783372534873276121082609731268593890237319759505343555192099760209696807743415721222460014612231952225337352306729/27962037085803034780938343434364874718989750808242468502043480160614477655231692800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-25	2022-10-17	-0.075077	-0.075076	-0.07507649697823437877157518810147653982361363123910219108684094962180175902835288494423485664947908228771536171353255921109112158(-362333839523515397477836061641897677691006530356207927076204652572768135912367999434550786046257809081415569937956521958831126298814122673116282283664564127367664122127099063525454137111768308441956397185402742363690157310678702336411175291171127217963694616826983142545672392399221305449446197561585081102195220936272379952174480673379788233711165551823264609934018528693678022769680351813714776800161606602140165026978032275318534426277691302697352758488530181323928108786784508137681165142559576825984035587286038396586112215543373246604074541554100335344187634428217731823120092796507293151451728698587288584957768242937044068906800400779820904896797156835749860483579777188360394742616682393426164086302687929099044598244283812070957961150129542969902545466007092471617010974429077/4826195335519723797517470341550004731871988018005812227062981229964749283521671987200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-25	2022-12-30	0.169582	0.169581	0.1695814896276748289371026028331527975211089609217269483708905396008020484722487918825796775987607279431938625210573633442133059(186093570462594095030980250230137201891776630511271427081587794987830276638747453564123943698564164721760236897673755288547808006250130834089776109959864702781346301359803824924743273008535848907443119671898233976918925914338547327193449196744866164002504379077715355073692817983005571204169459146902145787424819341557114628601743575364675086111126884949969327623614146318614887051266645143664642378106894505648506353915787142309359943433911365940199542758026924707864264401356553780704826861806009703357137999015601940384460316051908091996937840943009925530777926490044077699049911992600758815028617856094015935835552813495232279995150347367128665498322763685466572427103776659559168526490257847781557954743165608452153989563109500234678415782825661630475483885077314458047885101080622447369601443788567368451808127280234714490971442494261417197944869042100665188669301260773658931092972533119017070134624660316906595226753120829726089342967444800318109373597043254745407559660180026335766256266986406580619000188062233636341129520454063912919330775609013742869648610989678638280643278891916194334754314249691016302595522118563910539317000003790310605662807325439912043168121217809496524577181615302829231740891831456056791487939995534462517551655413332268871728998621645659825275378193785604349009911628807818393/1097369594235623339103701798238557287352739238128825328203528958149066455144659961098427672104106662705681935434997886701271498055747857966694400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-08-04	-0.205290	-0.205289	-0.20528948131965188692723612926842962531281495886767285000859307439382610261368682289310786908232454756327359512924119916984068408(-158554125624411651894909022203875995431699980036406957012484537707561897480450249686041804583308512596771461517116486007312759570751756255981800698636015538025917294725762613031424189270978988099009776906487842899162429447627906944958447311153018864288959676145039345789110944343411/772344128910971301697355545313280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-08-07	-0.205514	-0.205513	-0.2055134824955628375739579572302946378268824412454028382728098199122953939720315739496044643839800151894852593070539619973355733(-1846118638505026077082714565039062618488746632117906490431798689275689153789549704635218232290852256027693726890895002563395438094472534871778256723367835984455502753602069462129358100864341815408190565519779385815850666338188615349559383379869092271962441286288276241051507114660120498897654647462859/8982956330102989293587704496259072000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-08-15	-0.206042	-0.206041	-0.20604149569644883136155230981311741267662314216125964875725029342526128940658609067482037667191794325073074920621487328003273859(-246725160521890885894726935323818957969717399102626266442068283105471185353096239298781418332221764318271093343959534273468848409934842048897596221976308579056228371363885912727413016713774454741559386666904079673307548288961878985838119167463367917323589472035268088612770709365647016825098801159629799320556589922977614431336969051501630253713826731/1197453744392243052804651259935609323520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-08-19	-0.206303	-0.206302	-0.20630243536193410485894028123813349380030480020072405858467223911655881075199241360750201183995388555878967922185418691079974078(-22406130650024728198875859370400023163648040191555782653502403224669309519340164146789119278550217245099289521503812899559324423531908480531128092941570125372290502012519468435877383195691391987373167597909489427066317649016706381169254479846200528628328797243192821516425747093924513874786325567730088831883793817721652752581904541741229983691332909210345998142915907564710443037336485811489/108608173290420572198495005052832453034801889280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-09-14	-0.207511	-0.207510	-0.20751046860977076201788187670690241925317511261875418673512252370923303113918983368133046773864381756228427670818269270495520407(-102518858679982046735394295728629858048609410962902487801448287421625350995042013555774596201776411180928932104583084365259067830352657676052082158968377459937588894079286808379393390283142099927725206767678921068406753385514193332999156589551930571799032487436402710347324935574553774684719073987372575997013746522529750665675906562382371351392985474851926392542305274808950458875543301902841561620310970314296622432892735285495110400354783210992138837748174066071574060546861722305727059413632111929865063765002093082270776129122946809713724175418927553179270179255599/494041863848187952368504513209837624541564505194828499435362503884800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-26	2022-12-27	0.159068	0.159067	0.15906749499710327904652752089647004145442857764481933131956730879131436898778548399800500090647097079320960941727187062860323762(1054579497279776787181774563247027472411378835816286679460754476330933116480288573130205454658365145786367801196975393524218967306804454451739084408992947950679583152275190682727183542615934053310542687517790443828570301366395156349991549554531958051593942488415014297232521547480425729745795485016887484388484868819291870854013324717747868253418602805469321340075168409668205896707591623484926965452105186314434426104499597402593849465792163359120347119023179936169152541314549982826016547711690701925496198419169497802223219274458760405957338124733587544251135502345855744049519599061020523618780347405646942457841756372017658633024439541133458819501852498607222013582298885150338998273000779311071598622878409505331689888762184441504147175635745582654905968853764120773672948761918824907532110347188574825020966426752639605800013872829318925322366909410103582084287584912453662542952401219095044046919213553262114891825428665297707117081052459693213957887696426286064433933492711766693693912752391876658231195048021152284016353502372009703664026479781158217206518363581654144328400204173038089876814558632748535892344547426520418484081903676611164337374420195539403205983942611454816460284577366881969271954844426866259747668667009122444375041034958806813412621726762660436380103711/6629761141954120514679574825186975993988180319664560690486253227588265949127181272724937341317166598957363938798253583958299042627318290841600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-27	2022-08-04	-0.205402	-0.205401	-0.20540148335550135881828593235609003496257214084554864314815524262439857686033376788346428868336048024393055255610808769532339322(-4293692257899281033052430017964076626509328018126579384741318981604410043066902206931579660126439773358382475016372635402032452923091463123442532530281364705885785003382048280098505739950490558994441884218849888134482940695949257342979612929573552893062632069441888137657/20903900924940818706908483420160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-27	2022-08-12	-0.205913	-0.205912	-0.20591245142133500490110389942193549616040750048993419514035023070225295063307523369323718380149304847738385854938463624254330245(-22830614441802171449359176648634000723633623183234586007588428059321682749808778256671445990661318512788647324181609212051690732195983604049599271205764550962283611506336050151180833435903745165630901459544278355453183953803347231465989795439022718406436620382686547339664173862554362717488146516998198321033927938035142555435989/110875346702985467852282524068111974400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2022-06-27	2022-08-20	-0.206481	-0.206480	-0.20648043681176970273660962094388393570386212663588721617746157227425781755560979334541336528076977383044957791059537907426333815(-5606365765583604729411404973559295105021732371478674830035575559815710381419931385893868085138476431103499766029994553858665765622999161232419470877056587859303271349415439913704084824113378874432008101089485081318110088295084857897945737103043535761654307816368083188816870746718419013519377359035705368403151804027178119264344206820922712446980997525356293133301037529042168293192671027261/27152043322605143049623751263208113258700472320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
