2020-06-12	-0.658790
2020-06-11	-0.658326
2020-06-10	-0.659108
2020-06-09	-0.658655
2020-06-08	-0.658980
2020-06-05	-0.658809
2020-06-04	-0.659415
2020-06-03	-0.659444
2020-06-02	-0.659172
2020-05-29	-0.659618
2020-05-28	-0.659594
2020-05-27	-0.659318
2020-05-26	-0.660213
2020-05-25	-0.659729
2020-05-22	-0.659331
2020-05-20	-0.659395
2020-05-19	-0.658454
2020-05-18	-0.656691
2020-05-15	-0.658827
2020-05-14	-0.658472
2020-05-13	-0.657910
2020-05-12	-0.658990
2020-05-11	-0.659440
2020-05-08	-0.658996
2020-05-07	-0.659907
2020-05-06	-0.658962
2020-05-05	-0.658845
2020-05-04	-0.658587
2020-04-30	-0.659455
2020-04-29	-0.657762
2020-04-28	-0.657070
2020-04-27	-0.657950
2020-04-24	-0.658808
2020-04-23	-0.657579
2020-04-22	-0.660166
2020-04-21	-0.657572
2020-04-20	-0.659028
2020-04-17	-0.658346
2020-04-16	-0.659143
2020-04-15	-0.658995
2020-04-14	-0.659425
2020-04-09	-0.657598
2020-04-08	-0.658090
2020-04-07	-0.658555
2020-04-06	-0.658811
2020-04-03	-0.660885
2020-04-02	-0.658567
2020-04-01	-0.660815
2020-03-31	-0.666194
2020-03-30	-0.674395
2020-03-27	-0.674191
2020-03-26	-0.671520
2020-03-25	-0.668540
2020-03-24	-0.666065
2020-03-23	-0.682175
2020-03-20	-0.703413
2020-03-19	-0.703809
2020-03-18	-0.715236
2020-03-17	-0.714870
2020-03-16	-0.713292
2020-03-13	-0.716874
2020-03-12	-0.715629
2020-03-11	-0.715989
2020-03-10	-0.715717
2020-03-09	-0.716093
2020-03-06	-0.715295
2020-03-05	-0.713916
2020-03-04	-0.712798
2020-03-03	-0.711299
2020-03-02	-0.710404
2020-02-28	-0.707412
2020-02-27	-0.711839
2020-02-26	-0.711791
2020-02-25	-0.711793
2020-02-24	-0.711885
2020-02-21	-0.711030
2020-02-20	-0.711056
2020-02-19	-0.712801
2020-02-18	-0.711085
2020-02-17	-0.711586
2020-02-14	-0.711131
2020-02-13	-0.710877
2020-02-12	-0.710191
2020-02-11	-0.711541
2020-02-10	-0.710975
2020-02-07	-0.710898
2020-02-06	-0.710393
2020-02-05	-0.709951
2020-02-04	-0.710173
2020-02-03	-0.709472
2020-01-31	-0.701907
2020-01-30	-0.711284
2020-01-29	-0.710357
2020-01-28	-0.711374
2020-01-27	-0.711109
2020-01-24	-0.710899
2020-01-23	-0.710899
2020-01-22	-0.710819
2020-01-21	-0.710619
2020-01-20	-0.710670
2020-01-17	-0.710511
2020-01-16	-0.710424
2020-01-15	-0.709975
2020-01-14	-0.709312
2020-01-13	-0.708344
2020-01-10	-0.709668
2020-01-09	-0.706479
2020-01-08	-0.704307
2020-01-07	-0.703904
2020-01-06	-0.700989
2020-01-03	-0.691517
